id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url,entities/cashtags/0/entities/start,entities/cashtags/0/entities/end,entities/cashtags/0/entities/tag
1418377823794831362,,"Menguasai berbagai macam skill termasuk soft skill merupakan salah skill yang wajib dimiliki untuk menjadi profesional.

*Daftar sekarang!*
https://t.co/XVZVvQquMa

#careercoach #agilecoach #businesscoach https://t.co/89Fxt1vTXL",2021-07-23T01:10:00.000Z,1634018826,0,0,1,0,,,205.0,228.0,https://t.co/89Fxt1vTXL,https://twitter.com/SugiartiRosbak/status/1418377823794831362/photo/1,pic.twitter.com/89Fxt1vTXL,,,,,190.0,204.0,businesscoach,,,,200.0,,,https://www.qubisa.com/webinar/penguatan-softskill-bagi-mahasiswa-menghadapi-dunia-kerja?utm_source=community&utm_medium=partnership-kol&utm_campaign=QGTC-komunitas&utm_content=penguatan-softskill-bagi-mahasiswa-menghadapi-dunia-kerja,,,
1418373987780890626,,"to be honest what netero said (126) itu sama aja egoisnya kaya meruem. dua duanya sama mau menguasai dunia, but i think meruem’s way is more.. kesemutan (yk what i mean). sementara netero ngeliatnya dari sudut pandang manusia. ya emang dua2nya berjuang buat masing2 spesiesnya.",2021-07-23T00:54:45.000Z,1418129477259776001,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418366689834536960,50513436.0,"@AminRahman_z @anwaribrahim Konon dak2 Muda ni nak jadi macam dsai la 😂🤣 jauuuhh bezanya..
Dsai asal drpd kampung,drpd zaman sekolah dah berjuang for rakyat.
Menguasai Ilmu agama dan duniawi.Dikiktiraf oleh dunia antarabangsa drpd muda lagi.
Ni budak2 pengikut atok firaun nak jadi DSAI? Mmg tak la kan 😂",2021-07-23T00:25:45.000Z,1063234646337499136,1,0,3,0,1.4181040982896435e+18,replied_to,,,,,,14.0,27.0,anwaribrahim,1839871.0,,,,,,,,,,,,,
1418362756906983430,,apa ada wanita yang tidak ingin menguasai uang kita? – Di dunia ini? tidak ada! Titik! Tidak ada!,2021-07-23T00:10:07.000Z,2277027488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418334132170420227,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-07-22T22:16:23.000Z,1544441509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418325061140815872,2212186987.0,@yuesefa @katzen_jammer cara2 dajjal untuk menguasai dunia,2021-07-22T21:40:20.000Z,1401295149808775168,0,0,0,0,1.4181231041910088e+18,replied_to,,,,,,9.0,23.0,katzen_jammer,2352810499.0,,,,,,,,,,,,,
1418315061928501254,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-07-22T21:00:36.000Z,2279195952,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418290451925266435,7.197259252151706e+17,"@marlina_idha Si mul pengin menguasai dunia, mau nyaingin opung..",2021-07-22T19:22:48.000Z,1141917573321068545,0,0,0,0,1.418207221599535e+18,replied_to,,,,,,0.0,13.0,marlina_idha,7.197259252151706e+17,,,,,,,,,,,,,
1418245107220844549,,"laut Cina Selatan adalah jalur Strategis Maritim dunia, siapa yang menguasai Maritim maka akan menguasai Dunia.

https://t.co/N2j9AZm4Ti

jangan lupa subscribe like comment &amp; share",2021-07-22T16:22:37.000Z,265863267,0,0,0,0,,,113.0,136.0,https://t.co/N2j9AZm4Ti,https://youtu.be/dL5tm90bkPg,youtu.be/dL5tm90bkPg,,,,,,,,,,,,,,,,,
1418220171085320197,9.672303676850094e+17,"@ahmedasarlan yg penting kuantitas,bukan kualitas utk menguasai dunia.

makanya poligami dikampanyekan...

otak jaman kuda makan batu msh melekat di mereka🤦",2021-07-22T14:43:32.000Z,825004726638907392,0,0,3,0,1.418090314682622e+18,replied_to,,,,,,0.0,13.0,ahmedasarlan,9.672303676850094e+17,,,,,,,,,,,,,
1418212312742174728,,"Banyak orang berpikir bahwa si covid ini di ciptakan manusia untuk tujyan tertentu.

Perang dunia 1 dan 2 diciptakan untuk menguasai dunia dengan PBB  nya maka mungkin sebentar lagi kita akan mrngetahui tujuan diciptakannya si covid ini dan kita hanya bisa pasrah",2021-07-22T14:12:19.000Z,3258657344,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418174013407338501,,apa ada wanita yang tidak ingin menguasai uang kita? – Di dunia ini? tidak ada! Titik! Tidak ada!,2021-07-22T11:40:07.000Z,2277027488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418170529509380101,,"Suatu negara(cina) ingin menguasai negara lain itu sifat semua negara, AS menguasai dunia, cina berusaha ""super power"" baru. Yg lemah digilas yg kuat. Gus najih ingatkan krn fakta2 itu ckp jelas.
NU dan rakyat bersama beliau.
""sentuh"" akan ada perang total
#JanganTunggu2024 https://t.co/ypVJaDCnbB",2021-07-22T11:26:17.000Z,2156698645,0,0,1,0,,,275.0,298.0,https://t.co/ypVJaDCnbB,https://twitter.com/NovalAssegaf/status/1418011763161722881,twitter.com/NovalAssegaf/s…,,,,,257.0,274.0,JanganTunggu2024,,,,,,,,,,
1418162971658702850,,"Dua hari isoman dan menikmati movie ""Cruella"" &amp; ""Interstellar"" .
1. Cruella : jgn merasa bahwa kita adl hakikat paling tinggi di dunia &amp; bisa menguasai segala hal dg keji.
2. Interstellar : ilmuwan menemukan rumus sebuah planet utk bisa ditinggali perlu puluhan thn dan NASA ...",2021-07-22T10:56:15.000Z,1958503154,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418151250940424195,,"Harus diakui xi jinping ini orang yg sangat hebat.

Begitu kuat dan halusnya dia dalam menguasai dunia.

Nyaris tidak ada kekerasan dalam mengontrol dunia.",2021-07-22T10:09:40.000Z,1347103648342372352,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418147417434705924,1482552098.0,@ZOO_FESS Mereka mulai berevolusi untuk menguasai dunia,2021-07-22T09:54:26.000Z,1327810920001650688,0,0,0,0,1.418146407765082e+18,replied_to,,,,,,0.0,9.0,ZOO_FESS,1482552098.0,,,,,,,,,,,,,
1418141560500228099,,"Bukan berarti lu kuliah jurusan tsb lu berarti menguasai dunia kerjanya its different thing bro , think smart guys please",2021-07-22T09:31:10.000Z,1198401017315901440,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418118332335595523,,"Berdasarkan data Kementerian ESDM 2020 Indonesia memiliki cadangan nikel sebesar 72 juta ton yg merupakan 52% dari total cadangan nikel dunia sedangkanAustralia disebut hanya menguasai 15% cadangan nikel dunia.

 https://t.co/Tq8Q2yMDHm",2021-07-22T07:58:52.000Z,50682651,15,10,76,3,,,213.0,236.0,https://t.co/Tq8Q2yMDHm,https://www.cnbcindonesia.com/news/20210722110838-4-262712/bukan-ri-tesla-justru-cari-nikel-ke-australia,cnbcindonesia.com/news/202107221…,,,,,,,,,,,,,,,,,
1418108118865567745,3110523968.0,@elfucir @zack_rockstar Kebodohan sudah menguasai dunia.perlu reset,2021-07-22T07:18:17.000Z,616939027,0,0,0,0,1.4180350514643023e+18,replied_to,,,,,,9.0,23.0,zack_rockstar,286164099.0,,,,,,,,,,,,,
1418098004196675586,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-07-22T06:38:05.000Z,1627461912,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418093223759683585,1100811540.0,@furisouru mantap rissa menguasai dunia hidup rissa manji gang,2021-07-22T06:19:06.000Z,1403996538,0,1,0,0,1.418093114418471e+18,replied_to,,,,,,0.0,10.0,furisouru,1100811540.0,,,,,,,,,,,,,
1418090314682621960,,"Kenapa poligami dianjurkan dan disemangati? Begitu pula, kenapa pacaran diharamkan; tembak langsung (kawin) lebih diutamakan?

Semua itu bertujuan mengegolkan impian umat Muslim menguasai dunia. Dengan cepat kawin dan beranak-pinak, terutama dengan poligami yang menghasilkan https://t.co/NzlA2CL79G",2021-07-22T06:07:32.000Z,967230367685009408,16,4,41,2,,,276.0,299.0,https://t.co/NzlA2CL79G,https://twitter.com/ahmedasarlan/status/1418090314682621960/photo/1,pic.twitter.com/NzlA2CL79G,,,,,,,,,,,,,,,,,
1418077850310115333,1.0522136946864742e+18,@RajaGuguk14 @sonsih56gmailc1 Ogut pake FireFox … sering ngasi report ‘Stopping Third Party Tracking’ … tdk kutemukan pd Google affiliated applications … (krn memang itu salah satu tujuannya u menguasai dunia persilatan virtual),2021-07-22T05:18:00.000Z,1257050681925459968,0,0,0,0,1.4179668200830444e+18,replied_to,,,,,,13.0,29.0,sonsih56gmailc1,1.310585080973148e+18,,,,,,,,,,,,,
1418069800337563649,1.2264360916175053e+18,"@keuangannews_id Suatu negara(cina) ingin menguasai negara lain, itu sifat semua negara, AS menguasai dunia, cina berusaha ""super power"" baru. Yg lemah digilas yg kuat. Gus najih ingatkan krn fakta2 itu ckp jelas.
NU dan rakyat cinta NKRI bersama beliau.
Berani sentuh akan ada perang total.",2021-07-22T04:46:01.000Z,2156698645,0,0,4,0,1.4178431310227087e+18,replied_to,,,,,,0.0,16.0,keuangannews_id,1.2264360916175053e+18,,,,,,,,,,,,,
1418066138009726980,1.2411001578709445e+18,"@FKadrun Suatu negara(cina) ingin menguasai negara lain merupakan sifat dasar semua negara, AS menguasai dunia, cina berusaha ""super power"" baru. Yg lemah pasti akan digilas yg kuat. Gus najih ingatkan krn fakta2 itu ckp jelas.
NU dan rakyat cinta NKRI bersama beliau.",2021-07-22T04:31:28.000Z,2156698645,0,0,2,0,1.4179958643629998e+18,replied_to,,,,,,0.0,8.0,FKadrun,1.2411001578709445e+18,,,,,,,,,,,,,
1418062514990972929,,"semalem mimpi serem banget, plankton menguasai dunia. padahal kalo di kartun kayaknya doi gemes gemes aja. huffff",2021-07-22T04:17:04.000Z,26754687,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418041367645720580,,"mungkin dengan UANG anda bisa menguasai dunia, tapi dengan ILMU anda  bisa mengubah dunia",2021-07-22T02:53:02.000Z,591400877,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1418038691411292160,393838920.0,"@BKNgoid Siyal, semula ku hendak mengeluh tapi tidak jadi karena nampaknya admin adalah bagian dari kaum yg akan menguasai dunia 🙊",2021-07-22T02:42:24.000Z,490163883,0,0,1,0,1.418010064036647e+18,replied_to,,,,,,0.0,8.0,BKNgoid,393838920.0,,,,,,,,,,,,,
1418030668458594305,,"kita bisa menguasai dunia, cuhhhh. valid solution yg pertama adalah terima aja bahwa hidup itu memang absurd.",2021-07-22T02:10:31.000Z,1211239592000507910,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
1418026194314752001,2542665199.0,@YRadianto Kasihan rakyat yg terpengaruh akibat upaya konspirasi Internasional yg ingin mngendalikan / mnguasai NKRI supaya dpt mngendalikan dunia. Perebutan pengaruh adalah antara Negara Adi kuasa yg trselubung adalah neo kolonialis dgn Negara Adi Daya yg juga ingin menguasai wilayah NKRI.,2021-07-22T01:52:45.000Z,1340870469155602432,0,0,1,0,1.417749802788348e+18,replied_to,,,,,,0.0,10.0,YRadianto,2542665199.0,,,,,,,,,,,,,
1418025299996921860,331467514.0,"Aku menjalankan peta nasibku
Kau rupanya yang menentukan tujuan
Aku menguasai ilmu pengetahuan, peta dunia dan buku-buku
Tapi kau lebih paham segalanya.
- Mutia Sukma",2021-07-22T01:49:11.000Z,331467514,0,1,0,0,1.4180235461319434e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1418025163275202561,,binamon menguasai dunia,2021-07-22T01:48:39.000Z,1340857227557490690,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417985264744423425,,apa ada wanita yang tidak ingin menguasai uang kita? – Di dunia ini? tidak ada! Titik! Tidak ada!,2021-07-21T23:10:06.000Z,2277027488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417973247455338496,,Manusia adalah makhluk yang kecil dan lemah didunia ini tapi karena mengikuti hawa nafsunya manusia menjadi rakus lagi serakah seakan ingin menguasai seluruh dunia,2021-07-21T22:22:21.000Z,1405102746,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417971744522964992,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-07-21T22:16:23.000Z,1544441509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417952656304205824,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-07-21T21:00:32.000Z,2279195952,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417910722856505349,,"""Iblis yang menguasai dunia bawah air, SEMUANYA LEMAH!!!"" ~ Roronoa Zoro",2021-07-21T18:13:54.000Z,1853773724,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1417902565157588993,1.0829920953616096e+18,"@idtodayco Kebijakan pemerintah yang tidak mau Lockdown Jakarta justru yang membuat wabah mambrah nambarah. Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
https://t.co/xEzRWQYPUx https://t.co/wyF2siiI9W",2021-07-21T17:41:29.000Z,1364838167614918658,0,0,0,0,1.417860307221762e+18,replied_to,247.0,270.0,https://t.co/wyF2siiI9W,https://twitter.com/BangsaGuru/status/1417902565157588993/photo/1,pic.twitter.com/wyF2siiI9W,0.0,10.0,idtodayco,1.0829920953616096e+18,,,,,,,,,,,,,
1417901671825379328,1.0829920953616096e+18,"@idtodayco Terlambat ! Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/RUyXQCbgxH",2021-07-21T17:37:56.000Z,1364838167614918658,0,0,0,0,1.4178548920272486e+18,replied_to,228.0,251.0,https://t.co/RUyXQCbgxH,https://twitter.com/BangsaGuru/status/1417901671825379328/photo/1,pic.twitter.com/RUyXQCbgxH,0.0,10.0,idtodayco,1.0829920953616096e+18,,,,,,,,,,,,,
1417901260825522184,2606229566.0,"@susipudjiastuti Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/30gpPdU4Bg",2021-07-21T17:36:18.000Z,1364838167614918658,0,0,0,0,1.4178588984389427e+18,replied_to,222.0,245.0,https://t.co/30gpPdU4Bg,https://twitter.com/BangsaGuru/status/1417901260825522184/photo/1,pic.twitter.com/30gpPdU4Bg,0.0,16.0,susipudjiastuti,2606229566.0,,,,,,,,,,,,,
1417901020064018433,17128975.0,"@CNNIndonesia Sadarilah Saudaraku dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/e0W2394ewe",2021-07-21T17:35:21.000Z,1364838167614918658,0,0,0,0,1.417846652648391e+18,replied_to,217.0,240.0,https://t.co/e0W2394ewe,https://twitter.com/BangsaGuru/status/1417901020064018433/photo/1,pic.twitter.com/e0W2394ewe,0.0,13.0,CNNIndonesia,17128975.0,,,,,,,,,,,,,
1417900758649901059,71436318.0,"@KompasTV Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/sXCsjipruP",2021-07-21T17:34:18.000Z,1364838167614918658,0,0,0,0,1.417861185618137e+18,replied_to,215.0,238.0,https://t.co/sXCsjipruP,https://twitter.com/BangsaGuru/status/1417900758649901059/photo/1,pic.twitter.com/sXCsjipruP,0.0,9.0,KompasTV,71436318.0,,,,,,,,,,,,,
1417900537828110338,154102750.0,"@Beritasatu Terlambat ! Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/AAbScoXuL1",2021-07-21T17:33:26.000Z,1364838167614918658,0,0,0,0,1.4178493764796703e+18,replied_to,229.0,252.0,https://t.co/AAbScoXuL1,https://twitter.com/BangsaGuru/status/1417900537828110338/photo/1,pic.twitter.com/AAbScoXuL1,0.0,11.0,Beritasatu,154102750.0,,,,https://pbs.twimg.com/news_img/1499208564807651332/ZBZPFHgF?format=jpg&name=150x150,150.0,150.0,200.0,"Fakta Menunjukan, Virus Covid Sangat Mudah Bermutasi. Saya Menduga Virus Direkayasa Demikian Eps 132",#BersatuMelawanCovidNineTeenBerfikir out of the box dapat menuntun kita pada jalan terang untuk memahami Covid-19. Berbagai hasil dari para peneliti dunia me...,https://www.youtube.com/watch?v=N35YD58_k00&feature=youtu.be,,,
1417900270093160449,18129942.0,"@tempodotco Terlambat ! Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/kr40i2LZMH",2021-07-21T17:32:22.000Z,1364838167614918658,0,0,0,0,1.4178559377678743e+18,replied_to,229.0,252.0,https://t.co/kr40i2LZMH,https://twitter.com/BangsaGuru/status/1417900270093160449/photo/1,pic.twitter.com/kr40i2LZMH,0.0,11.0,tempodotco,18129942.0,,,,,,,,,,,,,
1417899978672906241,3319260420.0,"@geloraco Impeachment ! Melanggar konstitusi
Tidak melindungi segenap bangsa karena faktanya membiarkan pekerja informal dibiarkan mengais rezeki ditengah Pandemik 
Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. 
https://t.co/xEzRWQYPUx https://t.co/ItxM1GYcM0",2021-07-21T17:31:12.000Z,1364838167614918658,0,0,1,0,1.417638820602802e+18,replied_to,269.0,292.0,https://t.co/ItxM1GYcM0,https://twitter.com/BangsaGuru/status/1417899978672906241/photo/1,pic.twitter.com/ItxM1GYcM0,0.0,9.0,geloraco,3319260420.0,,,,,,,,,,,,,
1417899262281621505,1.0829920953616096e+18,"@idtodayco Sadarilah  bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/3DIGKm2zLE",2021-07-21T17:28:22.000Z,1364838167614918658,0,0,0,0,1.4178523954936177e+18,replied_to,283.0,306.0,https://t.co/3DIGKm2zLE,https://twitter.com/BangsaGuru/status/1417899262281621505/photo/1,pic.twitter.com/3DIGKm2zLE,0.0,10.0,idtodayco,1.0829920953616096e+18,,,,,,,,,,,,,
1417898590828077060,154102750.0,"@Beritasatu Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/cw26n9sD8m",2021-07-21T17:25:41.000Z,1364838167614918658,0,0,0,0,1.4178675769027663e+18,replied_to,283.0,306.0,https://t.co/cw26n9sD8m,https://twitter.com/BangsaGuru/status/1417898590828077060/photo/1,pic.twitter.com/cw26n9sD8m,0.0,11.0,Beritasatu,154102750.0,,,,,,,,,,,,,
1417898448213344257,23343960.0,"@kompascom Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/TzHR3YTjnD",2021-07-21T17:25:07.000Z,1364838167614918658,0,0,0,0,1.4178737937882235e+18,replied_to,282.0,305.0,https://t.co/TzHR3YTjnD,https://twitter.com/BangsaGuru/status/1417898448213344257/photo/1,pic.twitter.com/TzHR3YTjnD,0.0,10.0,kompascom,23343960.0,,,,,,,,,,,,,
1417898116066414592,23343960.0,"@kompascom Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/3TqKfOVglU",2021-07-21T17:23:48.000Z,1364838167614918658,0,0,0,0,1.417874899989799e+18,replied_to,282.0,305.0,https://t.co/3TqKfOVglU,https://twitter.com/BangsaGuru/status/1417898116066414592/photo/1,pic.twitter.com/3TqKfOVglU,0.0,10.0,kompascom,23343960.0,,,,,,,,,,,,,
1417897860289339399,41730943.0,"@VIVAcoid Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/HqujGsKqgy",2021-07-21T17:22:47.000Z,1364838167614918658,0,0,0,0,1.4178755266564833e+18,replied_to,281.0,304.0,https://t.co/HqujGsKqgy,https://twitter.com/BangsaGuru/status/1417897860289339399/photo/1,pic.twitter.com/HqujGsKqgy,0.0,9.0,VIVAcoid,41730943.0,,,,,,,,,,,,,
1417897545645256704,114697372.0,"@musniumar Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/3wCNWxZyCN",2021-07-21T17:21:32.000Z,1364838167614918658,0,0,0,0,1.4177352103266263e+18,replied_to,282.0,305.0,https://t.co/3wCNWxZyCN,https://twitter.com/BangsaGuru/status/1417897545645256704/photo/1,pic.twitter.com/3wCNWxZyCN,0.0,10.0,musniumar,114697372.0,,,,,,,,,,,,,
1417897390091030528,,"Pahamilah bangsaku,  dengan senjata biotek komunis berambisi menguasai dunia. Sejak awal saya ungkapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkan rekayasa genetik. 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/gBjpH3wWk9",2021-07-21T17:20:55.000Z,1364838167614918658,0,0,0,0,,,271.0,294.0,https://t.co/gBjpH3wWk9,https://twitter.com/BangsaGuru/status/1417897390091030528/photo/1,pic.twitter.com/gBjpH3wWk9,,,,,,,,,,,,,,,,,
1417896884052512770,1.117990249806721e+18,"@msaid_didu Tidak sekedar bangkit, tetapi dengan senjata biotek mereka berambisi menguasai dunia. Sejak awal saya unntjapkan demikian sebelum dr lois, Siti Fadillah dll mengungkapkannya 
Tidak Mungkin Mega Proyek  Wuhan Hanya Memproduksi Corona Biasa, 
https://t.co/xEzRWQYPUx https://t.co/OFnEmqg6XX",2021-07-21T17:18:55.000Z,1364838167614918658,0,0,1,0,1.4178684572955727e+18,replied_to,277.0,300.0,https://t.co/OFnEmqg6XX,https://twitter.com/BangsaGuru/status/1417896884052512770/photo/1,pic.twitter.com/OFnEmqg6XX,0.0,11.0,msaid_didu,1.117990249806721e+18,,,,,,,,,,,,,
1417896764992983044,,Semakin tua aku semakin sadar bahwa kita dapat menguasai dan mengatur dunia ini dengan harta dan uang yang banyak.,2021-07-21T17:18:26.000Z,349561276,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
1417884364432498688,,"Cepet balik hyung, sebelum bang Minhyuk menguasai dunia hyung. Take care https://t.co/NeoogOFOev",2021-07-21T16:29:10.000Z,69130397,0,0,0,1,1.4178754028699853e+18,quoted,73.0,96.0,https://t.co/NeoogOFOev,https://twitter.com/booqijae/status/1417875402869985285,twitter.com/booqijae/statu…,,,,,,,,,,,,,,,,,
1417873959115051009,18359715.0,"@ulil Ahli geopolitik berarti. Dulu siapa yg menguasai heart land bakal menguasai dunia. Lalu siapa yg menguasai laut, menguasai dunia. Lalu siapa yg menguasai udara, manguasai dunia. Jadi, flexibility lebih tinggi itu lebih bisa menguasai dunia.. 😂",2021-07-21T15:47:49.000Z,2492422532,0,0,0,0,1.4176692147524977e+18,replied_to,,,,,,0.0,5.0,ulil,18359715.0,,,,,,,,,,,,,
1417870210569146369,1.328196132149756e+18,saatnya menguasai dunia https://t.co/vwjyCXLEUc,2021-07-21T15:32:55.000Z,1328196132149755911,0,0,2,0,1.417867022046679e+18,replied_to,24.0,47.0,https://t.co/vwjyCXLEUc,https://twitter.com/dolcefrappucino/status/1417870210569146369/photo/1,pic.twitter.com/vwjyCXLEUc,,,,,,,,,,,,,,,,,
1417863286427508738,,"Dunia ini penuh sandiwara, semua hanya rekayasa ..... 

Atas dalih dalih kekuasaan, menguasai .... https://t.co/riQUpleS7h",2021-07-21T15:05:24.000Z,1238090642552524800,0,0,0,0,1.4176103010301624e+18,quoted,99.0,122.0,https://t.co/riQUpleS7h,https://twitter.com/CNN/status/1417610301030162436,twitter.com/CNN/status/141…,,,,,,,,,,,,,,,,,
1417849907814146050,4696057344.0,@migu_so_cute Beneran kak migie menguasai dunia 2022 nih,2021-07-21T14:12:15.000Z,770786469862440960,0,0,0,0,1.4178444893018808e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1417848183921672202,,"Hanchor, sampai Twitter pun diminta bekerja keras utk minta maaf, 
Badut kepentingan menguasai dunia komedian. https://t.co/0i1cCGjzwk",2021-07-21T14:05:24.000Z,964364028,1,0,3,0,1.4177819639481385e+18,quoted,111.0,134.0,https://t.co/0i1cCGjzwk,https://twitter.com/rustamaji/status/1417781963948138503,twitter.com/rustamaji/stat…,,,,,,,,,,,,,,,,,
1417839211525251077,1.0047132766959328e+18,@gowjek Menguasai dunia,2021-07-21T13:29:44.000Z,1148839549855916032,0,0,0,0,1.4178036528409231e+18,replied_to,,,,,,0.0,7.0,gowjek,1.0047132766959328e+18,,,,,,,,,,,,,
